processes,tarjan_time,comm_time,elapsed
1,0.404631,0.000000,0.404631
1,0.404320,0.000000,0.404320
1,0.404106,0.000000,0.404106
1,0.404927,0.000000,0.404927
1,0.402659,0.000000,0.402659
