processes,kosaraju_time,comm_time,elapsed
1,0.981948,0.000000,0.981948
1,0.991190,0.000000,0.991190
1,0.990357,0.000000,0.990357
1,0.993324,0.000000,0.993324
1,0.988973,0.000000,0.988973
