| Version  | Processes | OMP |        Tarjan       |    Communication    |       Elapsed       |       Speedup       |      Efficiency      |
|  Serial  |     1     |  0  |       0.219414      |         0.0         |       0.219414      |         1.0         |         1.0          |
| Parallel |     1     |  1  |      0.2183875      |         0.0         |      0.2183875      |  1.0047003605975615 |  1.0047003605975615  |
| Parallel |     1     |  2  |       0.325904      |         0.0         |       0.325904      |  0.6732473366390102 |  0.6732473366390102  |
| Parallel |     1     |  4  |      0.2183725      |         0.0         |      0.2183725      |   1.00476937343301  |   1.00476937343301   |
| Parallel |     1     |  8  |       0.325204      |         0.0         |       0.325204      |  0.6746964981980541 |  0.6746964981980541  |
| Parallel |     2     |  1  |       0.076542      |       0.223362      |       0.299904      |  0.7316141165172855 | 0.36580705825864274  |
| Parallel |     2     |  2  | 0.07690749999999999 |       0.218872      | 0.29578000000000004 |  0.741814862397728  |  0.370907431198864   |
| Parallel |     2     |  4  |      0.1151685      | 0.35177800000000004 |       0.466947      | 0.46989058715443077 | 0.23494529357721539  |
| Parallel |     2     |  8  |       0.114011      |       0.337269      |       0.45128       | 0.48620368728948765 | 0.24310184364474383  |
| Parallel |     4     |  1  |      0.0420045      |      0.5439755      |       0.58598       | 0.37443940066213866 | 0.09360985016553466  |
| Parallel |     4     |  2  |       0.095115      |      1.1275095      |      1.2226245      |  0.1794614781562123 | 0.044865369539053075 |
| Parallel |     4     |  4  |      0.1023435      |  0.9201885000000001 |       1.022532      |  0.2145791036368544 |  0.0536447759092136  |
| Parallel |     4     |  8  |      0.0419195      | 0.42982149999999997 |      0.4717405      | 0.46511588468660203 | 0.11627897117165051  |
