processes,kosaraju_time,comm_time,elapsed
1,0.145229,0.000000,0.145229
1,0.145302,0.000000,0.145302
1,0.145159,0.000000,0.145159
1,0.145245,0.000000,0.145245
1,0.145318,0.000000,0.145318
