processes,tarjan_time,comm_time,elapsed
8,0.000139,0.007977,0.008116
8,0.000161,0.008159,0.008320
8,0.000191,0.008400,0.008591
8,0.000169,0.008804,0.008972
8,0.000188,0.003458,0.003646
