processes,tarjan_time,comm_time,elapsed
8,0.000154,0.020486,0.020640
8,0.000194,0.021141,0.021335
8,0.000147,0.010032,0.010179
8,0.000183,0.007901,0.008084
8,0.000174,0.021395,0.021569
