processes,kosaraju_time,comm_time,elapsed
4,0.005818,0.034212,0.040030
4,0.006008,0.016737,0.022746
4,0.005848,0.021277,0.027125
4,0.005875,0.030896,0.036772
4,0.005933,0.019024,0.024957
