| Version  | Processes | OMP |        Tarjan        | Communication |       Elapsed        |       Speedup       |      Efficiency     |
|  Serial  |     1     |  0  |       0.03678        |      0.0      |       0.03678        |         1.0         |         1.0         |
| Parallel |     1     |  1  |      0.0367065       |      0.0      |      0.0367065       |  1.0020023701524252 |  1.0020023701524252 |
| Parallel |     1     |  2  |       0.018697       |      0.0      |       0.018697       |  1.967160507033214  |  1.967160507033214  |
| Parallel |     1     |  4  |       0.018952       |      0.0      |       0.018952       |  1.9406922752216125 |  1.9406922752216125 |
| Parallel |     1     |  8  |       0.018396       |      0.0      |       0.018396       |  1.9993476842791913 |  1.9993476842791913 |
| Parallel |     2     |  1  |      0.0069225       |    0.023674   |       0.030597       |  1.2020786351603099 |  0.6010393175801549 |
| Parallel |     2     |  2  | 0.006913000000000001 |    0.024134   | 0.031046499999999998 |  1.1846746010017233 |  0.5923373005008616 |
| Parallel |     2     |  4  |       0.006952       |   0.0243685   |      0.0313205       |  1.1743107549368623 |  0.5871553774684312 |
| Parallel |     2     |  8  |      0.0069095       |   0.0257445   |       0.032654       |  1.1263551172903778 |  0.5631775586451889 |
| Parallel |     4     |  1  |      0.0036505       |    0.058157   |       0.061808       |  0.5950685995340409 | 0.14876714988351022 |
| Parallel |     4     |  2  |       0.003669       |    0.061416   |       0.065085       |  0.5651071675501267 | 0.14127679188753167 |
| Parallel |     4     |  4  |       0.007266       |   0.1287935   |      0.1360595       | 0.27032291019737686 | 0.06758072754934422 |
| Parallel |     4     |  8  |      0.0073305       |    0.091084   |       0.098415       |  0.3737235177564396 |  0.0934308794391099 |
