| Version  | Processes | OMP |         Tarjan         |     Communication     |        Elapsed        |       Speedup        |       Efficiency      |
|  Serial  |     1     |  0  | 0.0013962000000000002  |          0.0          | 0.0013962000000000002 |         1.0          |          1.0          |
| Parallel |     1     |  1  |       0.0013546        |          0.0          |       0.0013546       |  1.0307101727447219  |   1.0307101727447219  |
| Parallel |     1     |  2  |       0.0013592        |          0.0          |       0.0013592       |  1.0272218952324899  |   1.0272218952324899  |
| Parallel |     1     |  4  | 0.0013549999999999999  |          0.0          | 0.0013549999999999999 |  1.0304059040590408  |   1.0304059040590408  |
| Parallel |     1     |  8  |       0.0013572        |          0.0          |       0.0013572       |  1.0287356321839083  |   1.0287356321839083  |
| Parallel |     1     |  16 | 0.0013545999999999999  |          0.0          | 0.0013545999999999999 |  1.0307101727447219  |   1.0307101727447219  |
| Parallel |     2     |  1  |       0.0004132        | 0.0007848000000000001 |       0.0011982       |  1.1652478718077117  |   0.5826239359038559  |
| Parallel |     2     |  2  |        0.000415        |       0.0008852       |       0.0013002       |  1.0738347946469775  |   0.5369173973234888  |
| Parallel |     2     |  4  |       0.0004152        | 0.0005826000000000001 | 0.0009977999999999999 |  1.399278412507517   |   0.6996392062537585  |
| Parallel |     2     |  8  | 0.00041519999999999995 |       0.0007062       |       0.0011214       |  1.2450508293204925  |   0.6225254146602462  |
| Parallel |     2     |  16 |       0.0004148        |  0.007636399999999999 |       0.0080512       | 0.17341514308426076  |  0.08670757154213038  |
| Parallel |     4     |  1  |       0.0002578        |       0.0026804       |       0.0029382       |  0.4751888911578518  |  0.11879722278946295  |
| Parallel |     4     |  2  |       0.0002464        |       0.0023168       | 0.0025632000000000003 |  0.5447097378277154  |  0.13617743445692884  |
| Parallel |     4     |  4  |       0.0002484        |       0.0019968       |       0.0022448       |  0.6219707769066287  |  0.15549269422665718  |
| Parallel |     4     |  8  |       0.0002476        |  0.007296800000000001 |       0.0075444       | 0.18506441864164153  |  0.04626610466041038  |
| Parallel |     4     |  16 |       0.0002448        |       0.0268438       |  0.027089000000000002 | 0.05154121599173096  |  0.01288530399793274  |
| Parallel |     8     |  1  |       0.0001738        |       0.0045318       |       0.0047056       |  0.2967103026181571  |  0.03708878782726964  |
| Parallel |     8     |  2  |       0.0001838        |       0.0043462       |       0.0045296       | 0.30823913811374076  |  0.038529892264217595 |
| Parallel |     8     |  4  |       0.0001874        |       0.0070548       |       0.0072422       | 0.19278672226671456  |  0.02409834028333932  |
| Parallel |     8     |  8  |       0.0001662        |       0.0179016       |  0.018067800000000002 | 0.07727559525786205  |  0.009659449407232757 |
| Parallel |     8     |  16 |       0.0001872        |       0.0642262       |       0.0644132       | 0.021675681382076966 | 0.0027094601727596208 |
