processes,tarjan_time,comm_time,elapsed
2,3.812542,1.960968,5.773510
2,3.789262,1.959830,5.749091
2,3.786950,1.960915,5.747865
2,3.792160,1.961861,5.754020
2,4.083487,1.960848,6.044336
