processes,kosaraju_time,comm_time,elapsed
8,0.001867,0.014665,0.016532
8,0.001836,0.014720,0.016556
8,0.002625,0.015061,0.017687
8,0.002673,0.016838,0.019512
8,0.002678,0.016709,0.019387
