processes,kosaraju_time,comm_time,elapsed
4,0.425549,0.410057,0.835606
4,0.424500,0.383180,0.807680
4,0.425525,0.396097,0.821622
4,0.424873,0.381816,0.806689
4,0.426775,0.381318,0.808094
