processes,kosaraju_time,comm_time,elapsed
4,0.424589,0.389277,0.813866
4,0.424531,0.405399,0.829929
4,0.425738,0.389544,0.815282
4,0.425014,0.386754,0.811768
4,0.425085,0.403562,0.828646
