processes,tarjan_time,comm_time,elapsed
1,0.002558,0.000000,0.002558
1,0.002571,0.000000,0.002571
1,0.002555,0.000000,0.002555
1,0.002552,0.000000,0.002552
1,0.002548,0.000000,0.002548
