processes,tarjan_time,comm_time,elapsed
1,0.004036,0.000000,0.004036
1,0.003947,0.000000,0.003947
1,0.003968,0.000000,0.003968
1,0.003933,0.000000,0.003933
1,0.003972,0.000000,0.003972
