processes,tarjan_time,comm_time,elapsed
4,0.000549,0.012134,0.012683
4,0.000500,0.009998,0.010499
4,0.000543,0.008728,0.009272
4,0.000444,0.012553,0.012997
4,0.000546,0.006942,0.007488
