processes,tarjan_time,comm_time,elapsed
1,0.003901,0.000000,0.003901
1,0.003889,0.000000,0.003889
1,0.003905,0.000000,0.003905
1,0.003908,0.000000,0.003908
1,0.003932,0.000000,0.003932
