processes,kosaraju_time,comm_time,elapsed
1,0.000221,0.000000,0.000221
1,0.000221,0.000000,0.000221
1,0.000235,0.000000,0.000235
1,0.000227,0.000000,0.000227
1,0.000235,0.000000,0.000235
