processes,kosaraju_time,comm_time,elapsed
8,0.000584,0.029375,0.029959
8,0.000547,0.016991,0.017538
8,0.000582,0.037175,0.037757
8,0.000596,0.020718,0.021314
8,0.000555,0.031102,0.031657
