| Version  | Processes | OMP |        Kosaraju       |     Communication     |       Elapsed        |       Speedup       |      Efficiency      |
|  Serial  |     1     |  0  |       0.0156862       |          0.0          |      0.0156862       |         1.0         |         1.0          |
| Parallel |     1     |  1  |  0.016866199999999998 |          0.0          | 0.016866199999999998 |  0.9300375899728452 |  0.9300375899728452  |
| Parallel |     1     |  2  |  0.016802199999999996 |          0.0          | 0.016802199999999996 |  0.9335801264120177 |  0.9335801264120177  |
| Parallel |     1     |  4  |       0.0167922       |          0.0          |      0.0167922       |  0.9341360869927705 |  0.9341360869927705  |
| Parallel |     1     |  8  |       0.0167386       |          0.0          |      0.0167386       |  0.9371273583214845 |  0.9371273583214845  |
| Parallel |     1     |  16 |       0.0166958       |          0.0          |      0.0166958       |  0.9395297020807629 |  0.9395297020807629  |
| Parallel |     2     |  1  |  0.007141400000000001 | 0.0020277999999999997 | 0.009169199999999999 |  1.7107490293591592 |  0.8553745146795796  |
| Parallel |     2     |  2  |  0.006790200000000001 |       0.0010926       |      0.0078828       |  1.9899274369513371 |  0.9949637184756686  |
| Parallel |     2     |  4  | 0.0068325999999999994 |       0.0011476       | 0.007980200000000002 |  1.965639958898273  |  0.9828199794491365  |
| Parallel |     2     |  8  |       0.0067786       | 0.0012705999999999998 |      0.0080496       |  1.9486931027628702 |  0.9743465513814351  |
| Parallel |     2     |  16 | 0.0067561999999999995 |       0.0077948       |      0.0145508       |  1.0780300739478244 |  0.5390150369739122  |
| Parallel |     4     |  1  |       0.0034966       |       0.0069262       |      0.0104228       |  1.5049890624400355 |  0.3762472656100089  |
| Parallel |     4     |  2  | 0.0036742000000000003 |       0.0055922       |      0.0092664       |  1.6928041094707764 |  0.4232010273676941  |
| Parallel |     4     |  4  |       0.0034954       |        0.005762       |       0.009258       |  1.6943400302441132 |  0.4235850075610283  |
| Parallel |     4     |  8  | 0.0036923999999999998 |       0.0106908       | 0.014382800000000001 |  1.0906221319909892 |  0.2726555329977473  |
| Parallel |     4     |  16 |       0.0041026       |       0.0298304       |      0.0339334       |  0.4622643177518315 | 0.11556607943795788  |
| Parallel |     8     |  1  |       0.0022098       |       0.0161156       |      0.0183254       |  0.8559813155510931 | 0.10699766444388664  |
| Parallel |     8     |  2  | 0.0020772000000000004 |       0.0111522       |      0.0132296       |  1.1856896655983553 | 0.14821120819979441  |
| Parallel |     8     |  4  | 0.0017944000000000002 |       0.0150484       | 0.016842799999999998 |  0.9313297076495596 | 0.11641621345619495  |
| Parallel |     8     |  8  |       0.0019616       |  0.032946800000000005 |      0.0349084       | 0.44935316428137645 | 0.056169145535172056 |
| Parallel |     8     |  16 |        0.002044       |  0.058255999999999995 | 0.060300200000000005 |  0.2601351239299372 | 0.03251689049124215  |
