processes,kosaraju_time,comm_time,elapsed
2,0.006760,0.001272,0.008032
2,0.006748,0.001273,0.008022
2,0.006815,0.001271,0.008086
2,0.006799,0.001271,0.008070
2,0.006771,0.001266,0.008038
