processes,tarjan_time,comm_time,elapsed
8,0.186283,18.790699,18.976982
8,0.188520,19.663465,19.851985
8,0.185199,19.458488,19.643687
8,0.184753,18.784471,18.969223
8,0.185599,18.546722,18.732321
