processes,kosaraju_time,comm_time,elapsed
1,0.127475,0.000000,0.127475
1,0.125620,0.000000,0.125620
1,0.125513,0.000000,0.125513
1,0.125733,0.000000,0.125733
1,0.125347,0.000000,0.125347
