| Version  | Processes | OMP |        Kosaraju       |     Communication     |        Elapsed        |      Speedup       |      Efficiency      |
|  Serial  |     1     |  0  |       0.0159972       |          0.0          |       0.0159972       |        1.0         |         1.0          |
| Parallel |     1     |  1  |  0.016763599999999997 |          0.0          |  0.016763599999999997 | 0.9542818964900143 |  0.9542818964900143  |
| Parallel |     1     |  2  |       0.0167986       |          0.0          |       0.0167986       | 0.9522936435179121 |  0.9522936435179121  |
| Parallel |     1     |  4  |       0.0167736       |          0.0          |       0.0167736       | 0.9537129775361282 |  0.9537129775361282  |
| Parallel |     1     |  8  |        0.016735       |          0.0          |        0.016735       | 0.9559127576934568 |  0.9559127576934568  |
| Parallel |     1     |  16 |  0.016805599999999997 |          0.0          |  0.016805599999999997 | 0.9518969867187129 |  0.9518969867187129  |
| Parallel |     2     |  1  | 0.0064551999999999995 |       0.0019444       |  0.008399600000000002 | 1.9045192628220386 |  0.9522596314110193  |
| Parallel |     2     |  2  |  0.006745800000000001 |       0.0011124       |  0.007858399999999998 | 2.035681563677085  |  1.0178407818385424  |
| Parallel |     2     |  4  |  0.006408800000000001 | 0.0011459999999999999 |       0.0075546       | 2.117544277658645  |  1.0587721388293225  |
| Parallel |     2     |  8  |       0.0064686       |        0.001273       | 0.0077415999999999995 | 2.0663945437635634 |  1.0331972718817817  |
| Parallel |     2     |  16 |       0.0064212       |       0.0077684       |  0.014190000000000003 | 1.1273572938689216 |  0.5636786469344608  |
| Parallel |     4     |  1  | 0.0033873999999999996 |       0.0070684       |  0.010456000000000002 | 1.5299540933435345 |  0.3824885233358836  |
| Parallel |     4     |  2  |       0.0035786       |       0.0056476       |  0.009225800000000001 | 1.7339634503240908 |  0.4334908625810227  |
| Parallel |     4     |  4  | 0.0035957999999999997 |       0.0057202       |  0.009315799999999999 | 1.7172116189699222 | 0.42930290474248056  |
| Parallel |     4     |  8  |       0.0035732       | 0.0076673999999999996 |  0.011240799999999999 | 1.4231371432638247 | 0.35578428581595617  |
| Parallel |     4     |  16 | 0.0031819999999999995 |  0.025454600000000004 |  0.028637000000000003 | 0.5586199671753326 | 0.13965499179383314  |
| Parallel |     8     |  1  |       0.0019212       |  0.015136999999999998 |  0.017058200000000003 | 0.9378011748015616 |  0.1172251468501952  |
| Parallel |     8     |  2  |       0.0017918       |        0.010313       |  0.012105000000000001 | 1.321536555142503  | 0.16519206939281286  |
| Parallel |     8     |  4  |       0.0020452       |       0.0136014       |       0.0156466       | 1.022407423977094  | 0.12780092799713674  |
| Parallel |     8     |  8  | 0.0018960000000000001 |       0.0325396       |       0.0344356       | 0.4645541242202837 | 0.05806926552753546  |
| Parallel |     8     |  16 |       0.0017932       |       0.0713602       |       0.0731532       | 0.2186807959187021 | 0.027335099489837762 |
