processes,kosaraju_time,comm_time,elapsed
4,0.005096,0.007325,0.012422
4,0.006606,0.007595,0.014202
4,0.005163,0.006966,0.012129
4,0.006684,0.007741,0.014425
4,0.005114,0.006985,0.012099
