processes,kosaraju_time,comm_time,elapsed
8,0.004024,0.017890,0.021914
8,0.004138,0.018073,0.022211
8,0.004171,0.018013,0.022185
8,0.004089,0.018134,0.022223
8,0.002906,0.015470,0.018377
