| Version  | Processes | OMP |        Kosaraju       |     Communication     |       Elapsed        |       Speedup       |      Efficiency     |
|  Serial  |     1     |  0  |       0.0246454       |          0.0          |      0.0246454       |         1.0         |         1.0         |
| Parallel |     1     |  1  |  0.025896999999999996 |          0.0          | 0.025896999999999996 |  0.951670077615168  |  0.951670077615168  |
| Parallel |     1     |  2  |       0.0259446       |          0.0          |      0.0259446       |  0.9499240689777448 |  0.9499240689777448 |
| Parallel |     1     |  4  |        0.025876       |          0.0          |       0.025876       |  0.9524424176843408 |  0.9524424176843408 |
| Parallel |     1     |  8  |        0.025848       |          0.0          |       0.025848       |  0.9534741566078614 |  0.9534741566078614 |
| Parallel |     1     |  16 |       0.0260716       |          0.0          |      0.0260716       |  0.9452967980484512 |  0.9452967980484512 |
| Parallel |     2     |  1  |  0.010603600000000001 | 0.0028978000000000003 | 0.013500999999999999 |  1.825449966669136  |  0.912724983334568  |
| Parallel |     2     |  2  |  0.011101799999999998 |       0.0029756       |      0.0140774       |  1.750706806654638  |  0.875353403327319  |
| Parallel |     2     |  4  |  0.011434799999999998 | 0.0016925999999999996 | 0.013127400000000001 |  1.8774014656367597 |  0.9387007328183798 |
| Parallel |     2     |  8  |       0.0107048       | 0.0017835999999999998 |      0.0124884       |  1.9734633740110823 |  0.9867316870055411 |
| Parallel |     2     |  16 |  0.010645400000000001 |  0.010345600000000002 |      0.0209914       |  1.1740712863363092 |  0.5870356431681546 |
| Parallel |     4     |  1  |       0.0060018       |  0.009895999999999999 | 0.015897799999999997 |  1.550239655801432  |  0.387559913950358  |
| Parallel |     4     |  2  |  0.006300399999999999 |  0.009149399999999999 |       0.01545        |  1.5951715210355988 |  0.3987928802588997 |
| Parallel |     4     |  4  |       0.0057326       |       0.0073224       |      0.0130554       |  1.8877552583605253 |  0.4719388145901313 |
| Parallel |     4     |  8  |        0.006059       |       0.0100298       |      0.0160886       |  1.531854853747374  |  0.3829637134368435 |
| Parallel |     4     |  16 |       0.0059338       |       0.0295182       |      0.0354518       |  0.6951804985924551 | 0.17379512464811378 |
| Parallel |     8     |  1  | 0.0036415999999999996 |        0.019824       |      0.0234654       |  1.0502868052536927 | 0.13128585065671158 |
| Parallel |     8     |  2  | 0.0038655999999999994 |  0.017515999999999997 |       0.021382       |  1.1526237021794032 |  0.1440779627724254 |
| Parallel |     8     |  4  |       0.0037862       |       0.0158388       | 0.019624999999999997 |  1.2558165605095544 |  0.1569770700636943 |
| Parallel |     8     |  8  | 0.0035304000000000004 |  0.018695200000000002 |      0.0222254       |  1.1088844295265778 | 0.13861055369082223 |
| Parallel |     8     |  16 | 0.0034005999999999993 |       0.0700188       | 0.07341919999999999  | 0.33568058491511765 | 0.04196007311438971 |
