processes,kosaraju_time,comm_time,elapsed
1,0.025828,0.000000,0.025828
1,0.025806,0.000000,0.025806
1,0.025758,0.000000,0.025758
1,0.026003,0.000000,0.026003
1,0.025985,0.000000,0.025985
