processes,kosaraju_time,comm_time,elapsed
1,0.052099,0.000000,0.052099
1,0.051485,0.000000,0.051485
1,0.051428,0.000000,0.051428
1,0.051598,0.000000,0.051598
1,0.051552,0.000000,0.051552
