| Version  | Processes | OMP |       Kosaraju       |    Communication     |       Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |     1     |  0  |      0.1730562       |         0.0          |      0.1730562      |        1.0         |         1.0         |
| Parallel |     1     |  1  |      0.1818512       |         0.0          |      0.1818512      | 0.9516362828510343 |  0.9516362828510343 |
| Parallel |     1     |  2  |      0.1817484       |         0.0          |      0.1817484      | 0.9521745445902137 |  0.9521745445902137 |
| Parallel |     1     |  4  |      0.1820658       |         0.0          |      0.1820658      | 0.9505145941741941 |  0.9505145941741941 |
| Parallel |     1     |  8  |      0.1820196       |         0.0          |      0.1820196      | 0.950755852666416  |  0.950755852666416  |
| Parallel |     1     |  16 |      0.1818624       |         0.0          |      0.1818624      | 0.9515776763091216 |  0.9515776763091216 |
| Parallel |     2     |  1  |      0.0750738       |       0.017135       | 0.09220880000000001 | 1.8767861635765781 |  0.9383930817882891 |
| Parallel |     2     |  2  |      0.0746746       |      0.0089236       | 0.08359839999999999 | 2.070089858179104  |  1.035044929089552  |
| Parallel |     2     |  4  |      0.0746016       |      0.0089548       |      0.0835564      | 2.071130398150231  |  1.0355651990751156 |
| Parallel |     2     |  8  |       0.075062       |      0.0138252       |      0.0888868      | 1.9469280028080658 |  0.9734640014040329 |
| Parallel |     2     |  16 | 0.07464259999999999  |      0.0134882       |      0.0881308      | 1.9636290604419795 |  0.9818145302209897 |
| Parallel |     4     |  1  |      0.0355722       |      0.0574032       |      0.0929758      | 1.8613036940795347 | 0.46532592351988367 |
| Parallel |     4     |  2  |      0.0356698       |      0.0382552       | 0.07392499999999999 | 2.3409699019276298 |  0.5852424754819074 |
| Parallel |     4     |  4  | 0.035965399999999995 |      0.0398752       |      0.0758408      | 2.2818351072246075 |  0.5704587768061519 |
| Parallel |     4     |  8  |      0.0362966       |      0.0431014       |       0.079398      | 2.179604020252399  |  0.5449010050630998 |
| Parallel |     4     |  16 |       0.03612        | 0.049451800000000004 |      0.0855718      | 2.0223508211817443 |  0.5055877052954361 |
| Parallel |     8     |  1  |      0.0216844       |      0.1204142       |      0.1420984      | 1.2178617070987428 | 0.15223271338734284 |
| Parallel |     8     |  2  |      0.0205662       |      0.0878572       |      0.1084238      | 1.5961089723842918 | 0.19951362154803648 |
| Parallel |     8     |  4  | 0.024074999999999996 |       0.085974       |       0.110049      | 1.5725376877572719 | 0.19656721096965898 |
| Parallel |     8     |  8  |      0.0224598       | 0.09173819999999999  | 0.11419839999999999 | 1.5153995152296356 | 0.18942493940370445 |
| Parallel |     8     |  16 | 0.024246800000000002 | 0.12034179999999998  | 0.14458880000000002 | 1.1968852359242208 |  0.1496106544905276 |
