processes,tarjan_time,comm_time,elapsed
4,0.001308,0.009058,0.010366
4,0.001315,0.010588,0.011903
4,0.001319,0.011062,0.012381
4,0.001330,0.010695,0.012025
4,0.001311,0.010699,0.012010
