processes,tarjan_time,comm_time,elapsed
4,0.011043,0.135854,0.146897
4,0.010978,0.135837,0.146815
4,0.010977,0.136067,0.147044
4,0.010967,0.135864,0.146831
4,0.010984,0.136183,0.147168
