processes,tarjan_time,comm_time,elapsed
4,0.010980,0.090902,0.101882
4,0.011252,0.102722,0.113974
4,0.011012,0.096318,0.107330
4,0.011267,0.106168,0.117435
4,0.011245,0.088528,0.099773
