processes,tarjan_time,comm_time,elapsed
8,0.049083,2.748674,2.797758
8,0.049142,2.747933,2.797075
8,0.048991,2.753559,2.802551
8,0.049364,2.752233,2.801598
8,0.049021,2.750477,2.799498
