processes,kosaraju_time,comm_time,elapsed
2,3.183066,0.271578,3.454644
2,3.204040,0.271908,3.475948
2,3.188009,0.271420,3.459429
2,3.196646,0.272708,3.469354
2,3.199152,0.271570,3.470722
