processes,kosaraju_time,comm_time,elapsed
2,0.002402,0.000827,0.003229
2,0.002393,0.000833,0.003226
2,0.002423,0.000822,0.003245
2,0.002428,0.000827,0.003254
2,0.002408,0.000832,0.003240
