processes,tarjan_time,comm_time,elapsed
8,0.002583,0.143992,0.146575
8,0.002475,0.136036,0.138511
8,0.002655,0.144880,0.147535
8,0.002554,0.145080,0.147635
8,0.002485,0.144999,0.147484
