processes,tarjan_time,comm_time,elapsed
8,0.119192,10.523575,10.642767
8,0.111175,10.314928,10.426103
8,0.137066,10.725671,10.862737
8,0.113262,10.469603,10.582865
8,0.123884,10.730778,10.854662
