processes,kosaraju_time,comm_time,elapsed
2,0.029571,0.004057,0.033628
2,0.029408,0.004046,0.033454
2,0.029162,0.004041,0.033203
2,0.029600,0.004040,0.033639
2,0.029049,0.004027,0.033076
