processes,kosaraju_time,comm_time,elapsed
1,0.006299,0.000000,0.006299
1,0.006208,0.000000,0.006208
1,0.006147,0.000000,0.006147
1,0.006280,0.000000,0.006280
1,0.006183,0.000000,0.006183
