processes,kosaraju_time,comm_time,elapsed
2,0.010708,0.001769,0.012477
2,0.010811,0.001752,0.012563
2,0.010829,0.001750,0.012579
2,0.010887,0.001758,0.012645
2,0.010790,0.001750,0.012540
