| Version  | Processes | OMP |        Kosaraju       |     Communication     |       Elapsed        |      Speedup       |      Efficiency      |
|  Serial  |     1     |  0  |  0.025258400000000004 |          0.0          | 0.025258400000000004 |        1.0         |         1.0          |
| Parallel |     1     |  1  |  0.026761199999999995 |          0.0          | 0.026761199999999995 | 0.9438440727620588 |  0.9438440727620588  |
| Parallel |     1     |  2  |        0.026865       |          0.0          |       0.026865       | 0.9401972827098457 |  0.9401972827098457  |
| Parallel |     1     |  4  |  0.026680199999999998 |          0.0          | 0.026680199999999998 | 0.9467095449059605 |  0.9467095449059605  |
| Parallel |     1     |  8  |  0.026785999999999997 |          0.0          | 0.026785999999999997 | 0.9429702083177782 |  0.9429702083177782  |
| Parallel |     1     |  16 |       0.0267504       |          0.0          |      0.0267504       | 0.9442251330821223 |  0.9442251330821223  |
| Parallel |     2     |  1  |       0.0110902       |       0.0032778       | 0.014367999999999997 | 1.757962138084633  |  0.8789810690423165  |
| Parallel |     2     |  2  |        0.010805       |       0.0017558       |      0.0125608       | 2.0108910260492965 |  1.0054455130246482  |
| Parallel |     2     |  4  |        0.011316       | 0.0018142000000000002 |      0.0131302       | 1.923687377191513  |  0.9618436885957565  |
| Parallel |     2     |  8  |       0.0111932       |       0.0019302       | 0.013123600000000003 | 1.9246548203236915 |  0.9623274101618458  |
| Parallel |     2     |  16 |       0.0112742       | 0.0078119999999999995 |       0.019086       | 1.3233993503091275 |  0.6616996751545637  |
| Parallel |     4     |  1  |       0.0052898       |       0.0110894       |      0.0163794       | 1.542083348596408  |  0.385520837149102   |
| Parallel |     4     |  2  | 0.0058633999999999995 |  0.008912599999999998 | 0.014776000000000001 | 1.709420682187331  | 0.42735517054683275  |
| Parallel |     4     |  4  |       0.0050024       |       0.0084586       |       0.013461       | 1.8764133422479758 | 0.46910333556199396  |
| Parallel |     4     |  8  |       0.0056716       |        0.010649       |      0.0163202       | 1.5476771118001007 |  0.3869192779500252  |
| Parallel |     4     |  16 |  0.005464999999999999 |  0.026907599999999997 |      0.0323724       | 0.7802448999765232 |  0.1950612249941308  |
| Parallel |     8     |  1  |       0.0032922       |        0.02494        |       0.028232       | 0.8946727118163788 | 0.11183408897704734  |
| Parallel |     8     |  2  | 0.0032939999999999996 |        0.018356       | 0.021649599999999998 | 1.1666913014559164 | 0.14583641268198955  |
| Parallel |     8     |  4  | 0.0034868000000000004 |        0.019874       |      0.0233606       | 1.0812393517289798 | 0.13515491896612247  |
| Parallel |     8     |  8  | 0.0033319999999999995 |        0.031049       | 0.034380999999999995 | 0.7346615863412934 | 0.09183269829266168  |
| Parallel |     8     |  16 |       0.0031656       |       0.0703298       | 0.07349539999999999  | 0.3436732094797771 | 0.042959151184972136 |
