processes,kosaraju_time,comm_time,elapsed
2,0.010826,0.001917,0.012743
2,0.010820,0.001943,0.012764
2,0.010827,0.001919,0.012746
2,0.010727,0.001937,0.012664
2,0.012766,0.001935,0.014701
