processes,kosaraju_time,comm_time,elapsed
2,0.078599,0.013312,0.091911
2,0.077958,0.014488,0.092446
2,0.078332,0.014294,0.092626
2,0.078832,0.012834,0.091665
2,0.077991,0.014223,0.092214
