processes,kosaraju_time,comm_time,elapsed
4,0.036762,0.046773,0.083535
4,0.037150,0.048659,0.085809
4,0.036817,0.047997,0.084814
4,0.036721,0.046943,0.083663
4,0.037110,0.046652,0.083762
