| Version  | Processes | OMP |         Tarjan        |     Communication     |        Elapsed        |       Speedup       |      Efficiency      |
|  Serial  |     1     |  0  | 0.0037828000000000002 |          0.0          | 0.0037828000000000002 |         1.0         |         1.0          |
| Parallel |     1     |  1  |  0.004045999999999999 |          0.0          |  0.004045999999999999 |  0.9349480968858134 |  0.9349480968858134  |
| Parallel |     1     |  2  |       0.0040428       |          0.0          |       0.0040428       |  0.9356881369347977 |  0.9356881369347977  |
| Parallel |     1     |  4  |  0.004097399999999999 |          0.0          |  0.004097399999999999 |  0.9232196026748672 |  0.9232196026748672  |
| Parallel |     1     |  8  |  0.004073800000000001 |          0.0          |  0.004073800000000001 |  0.9285679218420148 |  0.9285679218420148  |
| Parallel |     1     |  16 |  0.004070000000000001 |          0.0          |  0.004070000000000001 |  0.9294348894348893 |  0.9294348894348893  |
| Parallel |     2     |  1  |       0.0011892       |       0.0020304       | 0.0032195999999999995 |  1.1749285625543548 |  0.5874642812771774  |
| Parallel |     2     |  2  |       0.0011346       |        0.001131       |       0.0022654       |   1.66981548512404  |   0.83490774256202   |
| Parallel |     2     |  4  |       0.0011348       |       0.0011838       |       0.0023188       |  1.6313610488183543 |  0.8156805244091772  |
| Parallel |     2     |  8  |       0.0011312       | 0.0012886000000000002 |       0.0024196       |  1.5633989089105638 |  0.7816994544552819  |
| Parallel |     2     |  16 |       0.0011488       |       0.0077212       |       0.0088698       | 0.42648086766330695 | 0.21324043383165348  |
| Parallel |     4     |  1  |       0.0005292       |  0.007392800000000001 |  0.007921800000000001 | 0.47751773586811075 | 0.11937943396702769  |
| Parallel |     4     |  2  | 0.0005074000000000001 |  0.005890600000000001 |       0.0063978       |  0.5912657476007378 | 0.14781643690018445  |
| Parallel |     4     |  4  | 0.0005334000000000001 | 0.0058200000000000005 |        0.006353       |  0.5954352274515977 | 0.14885880686289943  |
| Parallel |     4     |  8  |       0.0005052       |       0.0087412       |       0.0092462       | 0.40911942203283513 | 0.10227985550820878  |
| Parallel |     4     |  16 |       0.0004424       |       0.0303388       |       0.0307812       | 0.12289319454732109 | 0.030723298636830272 |
| Parallel |     8     |  1  |       0.0002242       |  0.014236599999999999 |  0.014460800000000001 | 0.26158995352954195 | 0.032698744191192744 |
| Parallel |     8     |  2  |        0.00023        |       0.0100798       |  0.010309999999999998 |  0.3669059165858391 | 0.04586323957322989  |
| Parallel |     8     |  4  |        0.000278       |  0.013916000000000001 |  0.014194199999999999 | 0.26650321962491724 | 0.033312902453114655 |
| Parallel |     8     |  8  |        0.000252       |       0.0252488       |       0.0255008       | 0.14834044422135775 | 0.01854255552766972  |
| Parallel |     8     |  16 |       0.0002498       |       0.0703658       |       0.0706154       | 0.05356905151001057 | 0.006696131438751321 |
