processes,kosaraju_time,comm_time,elapsed
1,0.027002,0.000000,0.027002
1,0.027301,0.000000,0.027301
1,0.027389,0.000000,0.027389
1,0.027362,0.000000,0.027362
1,0.027112,0.000000,0.027112
