processes,kosaraju_time,comm_time,elapsed
2,21.119133,1.225942,22.345075
2,21.568597,1.223432,22.792028
2,21.729753,1.225578,22.955331
2,21.045595,1.223619,22.269214
2,21.400853,1.223770,22.624623
