| Version  | Processes | OMP |        Tarjan       |   Communication    |      Elapsed       |       Speedup       |      Efficiency     |
|  Serial  |     1     |  0  |      0.6844325      |        0.0         |     0.6844325      |         1.0         |         1.0         |
| Parallel |     1     |  1  |      0.6785565      |        0.0         |     0.6785565      |  1.0086595589313492 |  1.0086595589313492 |
| Parallel |     1     |  2  |      0.6781275      |        0.0         |     0.6781275      |  1.0092976615754412 |  1.0092976615754412 |
| Parallel |     1     |  4  |      0.6780115      |        0.0         |     0.6780115      |  1.0094703408423014 |  1.0094703408423014 |
| Parallel |     1     |  8  |       0.677844      |        0.0         |      0.677844      |  1.009719788033825  |  1.009719788033825  |
| Parallel |     2     |  1  |       0.240926      |      0.655134      |      0.89606       |  0.7638244090797491 | 0.38191220453987457 |
| Parallel |     2     |  2  | 0.24145250000000001 | 0.6422494999999999 |     0.8837015      |  0.7745064368454733 | 0.38725321842273663 |
| Parallel |     2     |  4  |      0.2406415      |      0.641087      |      0.881729      |  0.7762390711885399 |  0.3881195355942699 |
| Parallel |     2     |  8  |       0.240937      |      0.659329      | 0.9002665000000001 |  0.7602554354738291 | 0.38012771773691456 |
| Parallel |     4     |  1  | 0.11407700000000001 |     2.0261515      |     2.1402285      | 0.31979412478620856 | 0.07994853119655214 |
| Parallel |     4     |  2  |       0.170494      |     1.7943575      |     1.9648515      |  0.3483380296169965 | 0.08708450740424913 |
| Parallel |     4     |  4  |       0.170903      |     1.7212065      |      1.892109      |  0.3617299531898004 |  0.0904324882974501 |
| Parallel |     4     |  8  |       0.210194      | 2.0649414999999998 |      2.275136      |  0.3008314667782498 | 0.07520786669456245 |
