processes,tarjan_time,comm_time,elapsed
8,0.000439,0.025909,0.026348
8,0.000373,0.024825,0.025199
8,0.000480,0.027741,0.028221
8,0.000462,0.025917,0.026379
8,0.000476,0.027560,0.028036
