processes,kosaraju_time,comm_time,elapsed
2,0.000440,0.000160,0.000600
2,0.000357,0.000124,0.000481
2,0.000338,0.000119,0.000457
2,0.000339,0.000120,0.000460
2,0.000341,0.000121,0.000463
