processes,tarjan_time,comm_time,elapsed
4,0.000729,0.006644,0.007373
4,0.000772,0.007059,0.007831
4,0.000948,0.007047,0.007995
4,0.000949,0.007059,0.008007
4,0.000950,0.007538,0.008488
