processes,tarjan_time,comm_time,elapsed
8,0.184032,19.339769,19.523801
8,0.197641,19.891117,20.088757
8,0.184358,19.014310,19.198667
8,0.185026,19.188921,19.373947
8,0.183000,19.580287,19.763286
