processes,kosaraju_time,comm_time,elapsed
4,6.241531,5.692124,11.933656
4,6.239414,5.820210,12.059624
4,6.231641,5.637962,11.869603
4,6.281855,5.993158,12.275013
4,6.242771,5.578201,11.820972
