processes,kosaraju_time,comm_time,elapsed
2,13.171335,0.650070,13.821405
2,13.194943,0.653874,13.848816
2,13.197879,0.650201,13.848081
2,13.271935,0.650233,13.922168
2,13.161782,0.650178,13.811960
