processes,kosaraju_time,comm_time,elapsed
2,19.553932,1.038422,20.592355
2,19.507417,1.038670,20.546086
2,19.579160,1.038839,20.617999
2,19.326241,1.039204,20.365445
2,19.466077,1.038498,20.504576
