processes,kosaraju_time,comm_time,elapsed
4,8.336877,14.547481,22.884357
4,8.394792,14.582180,22.976971
4,8.348742,14.898682,23.247424
4,8.345689,14.730998,23.076687
4,8.345475,14.467391,22.812865
