processes,tarjan_time,comm_time,elapsed
4,0.003020,0.038262,0.041281
4,0.002890,0.038361,0.041251
4,0.002953,0.038642,0.041594
4,0.002938,0.033264,0.036202
4,0.002912,0.038950,0.041861
