processes,tarjan_time,comm_time,elapsed
4,0.699430,11.027965,11.727396
4,0.708459,11.683802,12.392261
4,0.696440,11.349510,12.045950
4,0.706185,11.381026,12.087210
4,0.695640,11.613076,12.308716
