processes,kosaraju_time,comm_time,elapsed
4,0.200690,0.226202,0.426892
4,0.201410,0.226419,0.427829
4,0.201266,0.226260,0.427526
4,0.201369,0.227952,0.429321
4,0.200854,0.227967,0.428821
