processes,tarjan_time,comm_time,elapsed
8,0.002386,0.102634,0.105020
8,0.002393,0.102465,0.104859
8,0.002369,0.102765,0.105135
8,0.002421,0.105521,0.107942
8,0.002372,0.101816,0.104188
