processes,tarjan_time,comm_time,elapsed
4,0.225724,1.473288,1.699012
4,0.225752,1.451438,1.677190
4,0.226687,1.519226,1.745913
4,0.226418,1.446706,1.673124
4,0.227145,1.492794,1.719938
