processes,kosaraju_time,comm_time,elapsed
2,0.031695,0.009403,0.041098
2,0.031637,0.011714,0.043351
2,0.031669,0.011694,0.043364
2,0.031587,0.009412,0.040999
2,0.032031,0.011712,0.043744
