processes,tarjan_time,comm_time,elapsed
4,0.004542,0.074775,0.079317
4,0.004544,0.074638,0.079183
4,0.004527,0.074594,0.079121
4,0.004558,0.074615,0.079173
4,0.004586,0.074546,0.079133
